d923c9e2d31c424da04056af49e78658,American Textile Manufacturers Institute,863425.00
d0dc4b0b22834d1491ce33cb25e7f7ce,Tesoro Petroleum,862672.47
fa2378f5babb4cc7aebfb97b24ffcf7d,Venetian Casino Resort,862015.33
946ecb738f79422a87c0a6db08a7800d,Puyallup Tribe of Indians,861455.00
6e29363ab39440fdadd356f3f445d91a,ASSOCIATION OF PENNSYLVANIA STATE COLLEGE & UNIVERSITY FACULTIES,861334.00
b62203b6fd304123af8bf30d3f86fb9d,Bankers Trust,860538.05
4673fe86a4ae473e8ad7cbbde9076a62,"Keating, Muething & Klekamp",860152.00
75e0af8cac1648d7b4d0e590718c657c,JA Tiberti Construction,859933.85
e939d0971eb047d2ac1877df7fb42c75,"Brown, Rudnick et al",858718.14
9f48c01eedbc442c9016ff42d7a5bfea,Beacon Companies,858714.00
d97ab4320f814cdca48b8c55fc629ac3,MDC Holdings,857618.00
ccfa68871f50445eb07e0464dd1b3bcf,Arizona Diamondbacks,857270.00
d532eb8ee2524604964186dc3869c631,State of Georgia,857186.35
b4397bab3ea941b99f415c7de6afbaf7,MARKETING INVESTORS CORP,857000.00
0f4d489521534eb2a6006874de41958f,"Searcy, Denney et al",856402.00
23c145ca3495424489231aecb8008e0e,Royal Caribbean Cruises,856234.00
6b4227c6d38441af9553feab7623b7b7,LOUISIANA MEDICAL ASSOCIATION,855708.48
45d42df1ade6496d88585ef94b652a70,Confederated Tribes of Grand Ronde,853619.00
98202cffacf0457ba949ae9824a52a99,SCF Partners,853379.80
54528ac147914d0b932c964c4af1f0d4,Delaware North Companies,853212.00
684265fdc80e47579b7edda5c35ae5dd,Maersk Inc,853206.00
75e8b717a12a41b4a665ca144d29ea03,REPUBLICAN PARTY OF RIVERSIDE COUNTY,852821.91
0ffec7ed3916407799158140da633c96,Pattco Inc,852754.00
d0fea5ce19e14378819141a7b08959bb,Williams-Sonoma Inc,852011.93
bf47321d65274ffb9dfb206553b840b9,Letica Corp,851539.00
c7ab71d2aea34c2abe6377c02c1370cf,Epoch Properties,850874.56
530c7c78fdb748b38ac2f53f414f375e,"Leboeuf, Lamb et al",850844.00
b6bee98bd7fa47fbb14bb2d045878daf,Select Management Resources,849801.46
edeb14933945420da529cf6a25280c1c,Glacier PAC,849797.00
4a04740081a94cb3b1a55071668f0c07,CHILDRENS PAC,849760.00
38d5eef454e9463dbbea9283cb1af0a7,TD Ameritrade,849150.00
3ce4ec5feb8d4e35b72947b916bc7a87,Equifax Inc,848976.67
86f8f32332da4c93bf8077c937b11327,Battle Born PAC,848850.00
d2e810d09b9149adae1c63b3b9430a44,Micron Technology,848781.77
40037198ed524ad7998db17c908bd06b,Cummins Inc,848576.00
95ee58df5e564bf08299b18464f4e7e5,Habitat Co,848031.99
1b035c2bc4b8458ba4db2e9085691142,American Surgical Hospital Assn,847900.00
1d77b980b2d144a4b160af6c433c34bd,PPG Industries,847776.13
b988b37b99a14c07b0d73ef2dcd17a12,Crowell & Moring,846598.00
353b44dfe9e14feeac5bf6225fec0f16,America's Foundation,844557.00
a1934accb5764321ba8ea7868065b95d,Western Peanut Growers Assn,844100.00
9de60a553c2e4f1ca3f5e0e09b095c5e,Syngenta Corp,843671.72
9622044256a44e95bc79fa5ef4de4a30,Plastipak Packaging,843657.85
c7c1002d65fd48a8b405801f3def916c,Nestle USA,842390.00
3b1453a2b32f4f8dab8b822896c3b8ff,Santa Ynez Band/Chumash Mission Indians,842162.00
040eede3c83143d7971ad32c6b4830f2,Texas Apartment Assn,841481.07
f9f5c385585e468c879b209ff8ff03db,Davis Wright Tremaine LLP,841426.19
bdd0ad1a0c6c4f9c942cf429135c9d4a,GCG Partners,841224.01
791b54f6170448979750dd7081220bdf,HJ Heinz Co,840801.00
b2219a5717b145b6ba8f2933196071ef,Fireman's Fund Insurance,839725.00
fa6585dcc19f43c29ebf3e87bc3530dc,OHIO HOME BUILDERS ASSOC,838607.04
05ee4c1426794e2599a277d45a3c0d7e,Natl Structured Settlements Trade Assn,837504.00
6207f386f62540b5b70534f08e5ab129,PENNSYLVANIA DEMOCRATIC STATE SENATE CAMPAIGN CMTE,837158.20
d9af919b993143aba500ee7de79feb38,Saltchuk Resources,836700.00
404239bbb56c41b38e70c790355fa9f6,Washington Forest Law Center,836405.50
1b6c5c0c20374a19bd43ce22ce3550be,SIERRA PACIFIC POWER,836144.64
f57247a9afc3472c825cbd60ae802881,BLUE CROSS BLUE SHIELD OF NORTH CAROLINA,835692.32
a62f8fbc4a8a4a0fab0d3277b2a79aa5,University of Pittsburgh,835104.00
f1d85ffdf66c4577a7c834c96bc19d97,American Bakers Assn,835004.00
5f79277b3ed9477c994e2a3c58336ba8,OREGON MEDICAL ASSOC,834891.34
7e257c83740d45888135ab2e8ef413dd,Southwest Gas,834877.45
ff22d875c3ff4699b0b53523f95d160c,People for the American Way,833805.61
d1b3ec98bb534647b74fc14259fdeb96,Fresenius Medical Care,833657.00
7b1e4a23d7424425a7513b78e1463c93,Long & Foster Real Estate,833578.82
4743aa0b965f40569090dc738321c81c,Cantor Fitzgerald LP,833507.00
654a2870982a4446b093567b22ac3150,Akamai Technologies,832715.00
fb9f5ea411a141b1ad5d6d91fa11c5b9,Centra Inc,832320.00
7f786bf39b924824abfc2d53633e181c,"Waller, Lansden et al",832274.00
5aa399b2d1944808bb7c1ceab0e6547a,Iowa Farm Bureau,832161.17
8f3ae2babec84d6c80950a5e1a7e6ca7,Titlemax,832009.83
a3498343beef4e9fb622c2ede8b58fec,Faegre & Benson,831865.51
bbebd4110f4b4708b4a5589ba32e77b2,Mid-America Group,831360.00
4885b7220cc547e08a61f42fb59eda09,Good Government for America,830904.00
ecd809d1404e4962947a991a1ab239af,Illinois Chamber of Commerce,830747.22
9a3b5dcf17d045c1908eaf61b9999fae,RWM Management,830574.00
b6172e2eb5a1443e96300ec1ee2f1763,American Bus Assn,828584.00
8c9531ef5ca44d93b1b52e33ef28ecc0,Ungaretti & Harris,828552.20
d557721d3b3549399b18e7dc93372f67,St Louisians for Better Government,828500.00
16a697e5c4354571b3b4a26e70a9348c,DalenPAC,828014.00
c0413a4241de49b99a86d24f45e11097,Greenspun Corp,827807.00
974ac3462c52427ba5b486e2fcaf7cbd,Boscov's Department Store,827436.50
4d9fc73816d54d9a8609dac7fe55a5a1,Irell & Manella,826054.90
0959acc5bc0d4444849a7e0dac735484,Golden Rule Insurance,824858.00
3f54cf793eb441dba8c1a80dc58f3378,Tufts University,824398.00
62dbd44b6a9641ee8c1f25cb28ed64f9,American Seniors Housing Assn,823500.00
3365f7d20aaa46f89de80f8a69f78b79,Aramark Corp,823351.65
0a1e4169c35f45ad8143fa6e6ca4e2c6,"Keesal, Young & Logan",820544.00
ed2bbe89310441a5a45c1af9365a005e,State of Minnesota,820433.85
b4d70f4a195546409f9a0cfd0433c44a,VIRGINIA AUTOMOBILE & TRUCK DEALERS ASSOCIATION,820332.83
87cc054cd8594c32b17d28f6c643f2e8,Taylor Corp,820296.00
44c0c666e37543529847dce31864295c,Security National Servicing,820006.00
8000b73649b541f390e04b1ed5f55f78,IOWA BANKERS ASSOC,818852.95
4e982840b1d7495c92c551a5c54fc6cd,Kreindler & Kreindler,818606.00
0b0697b4c30c4fed9e00ad2e9584ab1e,Sap Inc,818477.00
9e6faaf98a13401aa99f1b91b2d85389,Progeny Systems,817185.00
3096633cce6e4f33b3f42a55c0dac08c,Rain & Hail Insurance Society,817049.00
b80fabaa9e41491bb3753ff9011a2773,Advanced Medical Technology Assn,816032.00
6682ac21d29d41eb8e023ebd37f9e670,CNL Financial,815220.00
c32ef5d278174395a3a340806830bb76,PNC Financial Services,815083.39
8039fa45f6d046528244dccf6cbba6d0,Schnuck Markets,814815.00
9b09bd36f2a744b089d885da24a0d7c8,Universal Health Services,814673.11
ed07ff21faa44a30adae48c7983c580b,Simpson Investment,814465.50
bb78ccd694c64040aa8b8b6935e4bf53,Chilton Investments,813894.00
3b9e10bd081f449eadbe8b0e4f82fc94,Show Me Institute,813882.47
d9e0d21d476149a7a60efee3f92db5f8,Reyes Holdings,813750.00
82f7bbb4a4934645aa7316f5b7a55ba8,INDIANA STATE MEDICAL ASSOCIATION,813074.57
3aaa87d731b641f2aac5ab436c38b888,ACE INA,813050.00
6a047917d0a24c61aa0e32211381c658,RLJ Companies,812537.00
678bb810ea88484182efacc715e65cff,Collier Shannon Scott,812368.00
c50e19ab2da64adf8b15231761fca2fe,Diamond Resorts,812260.55
56882a39965f44cc987b88bc9c3124ea,JR Simplot Co,811877.00
6587c2e103ad4e70a6d9f78e3260b67d,US Dept of Labor,811762.00
fd089b9a31154f3ea9749e443a5a4c61,"Cadwalader, Wickersham & Taft",811528.00
7766fe06f5524331b9ec8bb79ab40490,Altair Learning Management,811288.00
eb845b3315b749088c84e5a6c43765a4,Berman for Congress,810102.00
ec8ee8b6d8ff4f519f212c4377cd78f4,Basic American Inc,809848.00
93530ba4dc544c1bb000c9abad73f83f,Roizman Development,809500.00
1e634435a671458d9db9ecc317bc056f,GAY & LESBIAN VICTORY FUND,808889.09
c3df23bb8c4c4705b29fa057fccb2f09,Williams Mullen,807943.38
8376751efebe4687b70c84b7c33e3c74,Principal Financial Group,807700.33
e2f301ec021e40ed92ad5aec6263d3a3,FREE ENTERPRISE PAC,807400.57
56e22568aa104edda865e648be689971,Paisano Publications,807361.00
ecb425f600fd403c8136b9408ac6ad24,Blue Cross/Blue Shield of Michigan,807086.00
eede9410b8f84b93b7d9de049f63283f,Ohio State University,807057.04
95e9a66774dd4267b21270b85123b6fd,First Health Group,807039.00
8b9974fdb8894697ad06bbf88ba1ea2f,Lawrence Firm,806314.00
8e94ecae9ff14683aca60b671f3c2dda,Temple University,804548.99
fe6381d85bf5457b9a22f78269207aab,"Lionel, Sawyer & Collins",804295.00
ab719e5796ac440eac260d9e7ba42afe,Pickens Co,803866.00
1b6e3149d64143409b5a9da73b71e3bc,TEXAS CONSUMER FINANCE ASSOCIATION,803744.36
16a6e2df5e8f4766a36126e5b484b99f,Providence Equity Partners,803679.52
52e6229bd1fe4b7c86c1d09bd98ddc64,United Mine Workers of America,803597.00
285684a4046d44d6bd406674317119da,Brainerd Foundation,803575.00
a71da63268804c0689dc1772f9b5a89f,"Loeffler, Tuggey et al",803231.00
c9a057850f2145a48da4292dc7e504da,Crown Cork & Seal,802990.00
b696eb9942284da49cd0359bf5e5c0ba,NCR Corp,802331.73
26b3ae0783a24ea980860d6c08529fc8,National Soft Drink Assn,801847.00
e48f0a4f3eb8407d889db66d7b5fbf45,KPAC,801341.07
bd0b0fabcf0d472694e0ff448d2db0fe,WINDWAY CAPITAL CORP,800792.08
b8294d51dfae43dd8e29132a4a560e03,Charter Communications,800534.54
cfdcc01fcc944864a3c6f09f4365e468,Taylor Energy,800014.86
1b7a5f31a57f49d0be165d99c17ea480,SC Johnson & Son,798498.00
3888ebd0d7b242aba602178caa23d049,MARYLAND TRIAL LAWYERS ASSOCIATION,797970.25
961d6f5589de4bb5be61ce5131700953,Akonadi Foundation,797921.99
e02f39d9e0c544a78f68d4fee249551b,Podesta Group,797868.00
894bc0eae9924af5a4c7cade0a737021,Ryder System,797327.00
68c38d68137842a893678945e24c3d0e,Medical Facilities of America,796871.45
4407a5e11d694e0089719499d8731caa,Trump Organization,796670.00
df929cba9737402ca9b4a5c97b63c0bf,Pharmacia Corp,796525.00
010b33c379e64f619ad3838ababeffe3,Vivendi,796377.00
eb8ee1d02c80487fa1092808eb2eb28c,Kynikos Assoc,795785.00
93565d71945c4e45a44a7fb2897ac8ed,Directors Guild of America,795700.00
5162fc02562145c5978cb528c409870c,AQR Capital Management,795336.00
3390e052a9da45ecb2913f59e3b45f67,JE Robert Companies,794600.00
1faa71042cff4a07906ad62d7023520d,Marcus Foundation,794400.00
c9b88358ad924af58b2f9d2fdb3b403f,Heritage Group,793885.00
c735d62ab038401c9cfe84b9d159e177,Arter & Hadden,793813.33
6ff63c10fc984e04a9c9b67d4e048578,Hillman Co,793595.00
7305406e79df49698b4d5d46de9a6942,Ball Corp,792431.00
79b6a6b6c1a14cd0840b6d92f92a18df,Technology Crossover Ventures,791386.00
ae7f24df5ff54003a34246379cca09da,BASS FAMILY,791251.24
40b88db502e84067b7b932e494ff6573,Cracker Barrel Old Country Store,789268.00
99e5ff95b4a046f5922d37673280268f,Galpin Motors,789138.00
8448e41b89224d41b808edfc85a629d3,Harbour Group Industries,789125.00
a8853010eeca4e27b495d3eabf001b2a,AK Steel,788468.00
9aa6bd44b4fd40bfa028c24d8db0fd3e,Roseland Property,788115.01
ce67e7d0875c41138d8468503e572b78,Hopkins & Sutter,787885.78
ab664774db5c4196baca3730377e6046,Ranieri & Co,787405.00
223144ed8951443abe2a00ff3d63e5fb,City National Bank,786836.00
99098287636749728dc7d4eac0ad5ffc,Public Service Enterprise Group,786566.00
bdde0d7714944c4abe3a7470e9f73ec8,"Jobs, Opportunities & Education PAC",786500.00
af85910d317d499fa4bcd79961f6315f,Plains Exploration & Production,786325.00
cf67933d7a894559ab3e94a14187eaac,Dechert LLP,785609.00
89f93d9bc4fc4a73b1c2e7f890fb5364,Sares-Regis Group,785273.00
f2cf26ca596e4415a2b1461b381c0254,Pemco Mutual Insurance,784739.15
034fd11afc364ee59d421c90b341dc6b,Gruss & Co,784465.00
fa803643df0241e995e940f97874fbb2,Brown & Brown,784358.00
296669711dc14c70be6fc537ca84bd62,First Bank,784342.59
6a2f75fae84f43249691ade113817f68,Bain & Co,784310.00
e59e7beb05ea4de4a93a1141d1bcac65,State of Arkansas,783538.00
01478b16913a47ae80a1714ea0f4f2d4,Kansas City Power & Light,783449.79
e7b8a80124ef4822825b82633c193144,Paulson & Co,782796.00
b6ee44387fd0465ba3394df3ba547e76,MCI WorldCom,782718.45
92842a9979cd4510b943e4e893bb4771,FAMILY TAXPAYERS NETWORK,782364.59
c2cac16f431e493f91849ee5e220051e,New Enterprise Stone & Lime,781724.00
b22211b7c2ff4ea383ffac38c22378be,PETER KIEWIT SONS,780898.00
7ee87035c405488c9155a35985455df1,Peoples Bank,780515.95
2506595f5132499daa1146bceaf565db,State of Washington,779718.25
8638ffb09bac49b4b51f09f957fcbb27,Hughes Electronics,778409.00
d20dfb1485d14e02a8320b96b539ac6d,Institute of Scrap Recycling Industries,777966.00
4cddf9d1cd764a11b8db1b5b209f2909,Tribune-Review Publishing,777791.00
3f39e9f6cb4846d0ad72bf7dd388715e,Goodrich Corp,777670.73
3bc239878e124bd19e8c34236063df2e,Associated Oregon Loggers,777538.05
e6d9dd331de94324bdff91b9a247326c,California Assn of Health Plans,777383.53
2a65c4b9869c4abfb3cce7a8a224cb5d,KANSAS REPUBLICAN SENATORIAL CMTE,777033.16
d5474762e82f48b7bbeaefa9aaf89c77,Guess? Inc,776700.00
2c83bbffe91b41cf9361afb1804cbb16,Davis & Harman,776179.00
39a88935be574352b4b9179404e3956e,Whirlpool Corp,774242.00
6c60d8ddd9d74fae8282549e9a3cd1d5,ASSOCIATION OF CALIFORNIA LIFE & HEALTH INSURANCE COMPANIES,774016.99
89359cd0a68b418c8d9c96176fe33f42,Continental Wingate,773885.00
dab9f6ffa4b44f1e8e79fb8fcb93b63e,SmithKline Beecham,773861.00
79685ac9c59941328e3eb6d3b3f026d8,AFL-CIO Transportation Trades Dept,773802.00
df296d79220c4cba805f9c08e5f26508,St Joe Co,773693.00
a95646605d5649c5b2788edf52a12815,Goodwin Procter LLP,773388.00
4877faad43ab4421aabdfbd0de393aed,ProLogic Inc,773352.00
eb0998be90fa42fd9597a7a0d06d2b70,Fox Rothschild,773323.25
dc62aa4813d44d90a215cbac5efcf41d,Hohlt & Assoc,773234.00
4008654e5e3f4d83800e0b4064b6f923,TCF Financial,772798.00
6867a783656b43b79385c259b20d5889,Hill & Knowlton,772752.00
e99d12bc9d0c49b98d592d3e83ac1329,Kerr-McGee Corp,772036.00
43e52ad3a5e641fbaf730c9df43be9b2,Fayard & Honeycutt,771902.00
c6edde0a82fb4848966f7fed3a88a388,Biotechnology Industry Organization,771670.00
97c039b81d904093ace2bbf207864d79,Vought Aircraft,771400.00
8514c70a3bd14e73b203206668f18ab1,MJKL Enterprises,770748.00
9728ba0564884f99ae203d4b6b46d2da,Baroda Ventures,770660.00
3defc5db0f904f40aedc179c6ff8d928,Progressive Patriots Fund,770584.00
09ff0bbe7bd645779819e4c5e8448017,LICENSED BEVERAGE DISTRIBUTORS,770229.91
f6947d5411cd4806a71ecb7c3914278d,CALIFORNIA ASSOCIATION OF HEALTH UNDERWRITERS,770084.58
7e12c4eff18046dcb36575a61392cb43,HDR Inc,769941.00
905b18c241974520842d86efae610426,KLINE & SPECTER,768993.25
e458f1dc763946dbaee394ff944313d6,Tiberti Co,768564.00
9b7bebfb6f914cd999454c7f49d13b41,GOPAC America,768348.90
438ff8294be64a4e9b3e4dab20c99077,ChoicePoint Inc,767857.67
511e94c8ecb44683a5cf70c4221e9978,Lowe Enterprises,767507.00
5fa797002159453396fa767ad9335ec2,"PERZEL, FRIENDS OF JOHN",767323.77
d59054e4d56c46c9b59d1e608c261865,Select Milk Producers Inc,767116.00
704ff2e8e51f40869eb76ff61d7baf24,Maher Terminals,766321.00
2fdea33139ff4166aa8b3bb8d329e664,"Tonio, Burgos & Assoc",765234.00
ef675e5d804a433d917f46384a2e6742,General Communication Inc,764908.84
a07ab7f146b7487cb59d120d11bd7cd4,Fund for a Conservative Future,764346.00
3825669fc57b4d1186eb5f1691ac1ff2,CF Industries,764276.00
4ca6234d26494dfc86346d2857cc7cee,American University,764027.00
e0e7982b53da420c9ac2be23cb7e1fda,LASALLE BANK,763956.46
4a7b262ab129434e901bcaf6f7af5229,Sunkist Growers,763801.00
47173332152a47c3a9b6b8006b4bfaa1,LeFrak Organization,763571.00
27c4accdd453457baa1865f5f18ebc97,American Soc Cataract/Refractive Surgery,763319.00
0503770a6c214c57997468b01bde48a5,US Dept of the Treasury,763057.00
4cdd2b4d0e1049769b86785d56fc5c42,Natural Resources Defense Council,762275.00
33720dde9ba545e49f5402e9ca43c97c,MacLean-Fogg Co,762150.00
0863ec6a6bd447979772ecbf19eb28ac,NEW JERSEY BUILDERS ASSOCIATION,760595.98
713e0c33fb834b798a95a87b8ebe7d56,Endeavor Agency,760390.00
3ff5fff3f1d64e39aa8ed47ddc9bd6f4,QC Holdings,760139.00
548410e5143a478d93fdcc56c059a1cf,Thomas H Lee Partners,759631.53
732845bfe2fe49e889f73ce7c9be5b95,Gulf States Toyota,758873.97
15f178658fc54e1a815ace25da768d2d,Baylor College of Medicine,758793.95
55bb61f60f7e449b89fee62c3d969d34,First Citizens Bancshares,758445.32
afd4ac2aea644e51897b28cd617c66cf,E*TRADE Financial,758406.99
22bfebed3af44572bb45a7286219a2bf,Caruso Affiliated,757989.00
e8ed59d023f540da908d85cca7f97c27,H Group Holding,757821.00
20fecece2740426c926bba93e04067a6,LOUISIANA REPUBLICAN LEGISLATIVE DELEGATION CAMPAIGN CMTE,757650.00
03341ce431f1410e91369fe818b7b0c3,Del Mar Thoroughbred Club,757456.58
6976220e21ad4946b7b008e0ca6f6e31,Indiana University,757112.00
a0d7bd17a71a4b14837918b340b005c4,PNC Bank Corp,756532.00
a7c1451d6a3e42919c0835a9f065400f,Precision Metalforming Assn,756524.00
4d30dcf7b79c44d6839ee9215e81ef40,National Soc of Professional Engineers,756346.00
4d3f4fcc138f4b3984996dbd0520dbeb,Plum Creek Timber,755184.00
ecc9738b25b14e43aff4cbc3bffd1647,Lewis for Congress Cmte,754949.00
e2b2347a463b4de3b44e3308b935fcfb,Cooley Godward Kronish LLP,754618.00
a439bd6b22614965bfda7a16d09bbcf8,CHRISTEL DEHAAN TRUST,754000.00
516bfc1e5c204a419d0df3a1943fa00e,Arden Realty,753924.04
14927ae8e6d848e898102da2ac59f4d4,International Council of Cruise Lines,753850.00
dde68988bafb46ad879d5e6784e93ea7,Summit Partners,753550.00
a3031291466f431f89a2d478ea6d9774,Goodman Co,753544.00
f0193ed025cd4cee93079a6144905184,Greater Washington Board of Trade,751798.44
f6a4fed7f1bb4febb87169d3136493c4,Altheimer & Gray,751686.47
7dcc767495cc4f4a84069362489dc524,General Growth Properties,751379.38
ad737a4512bc4bbfaaff75fdf3e5cee7,NEW JERSEY FUNERAL DIRECTORS ASSOCIATION,749974.97
cb0144cdd93745b59b2d67734137e8cd,Johnson Co,749796.00
249f9798ff424583a85456c4c479a118,AutoZone Inc,749623.00
4e820308c1bf4c319936beb5669fba95,Mercantile Center,749575.00
0bfc3b3a70ba4574993418a64f0339f7,Charmer Sunbelt Group,749564.38
5ce1c84274da432394f38ea62c921325,HOLT COMPANIES,749487.90
977a83ae4ac740a491fef8fdbb53a6d8,Republican Jewish Coalition,747505.00
19a94828efd34dacbb70d71b2efa98a3,Associated Distributors Inc,747436.56
e35ea6b25dd9434b8586cf119552b90d,Hanna Capital Management,747387.00
9ed82323a14c4bc9bd1b801ba192c5c8,Riceland Foods,747059.00
3f691fe4647c43cd95584a402de0bf5d,Williams Kherkher,746304.00
a847075b3f3f4a3a83ef1a50c45579c6,Constellation Brands,745787.00
64f78ca3a9cc4c80a4a7e921a15ce24e,HOUSE REPUBLICAN ORGANIZATIONAL CMTE,745771.22
cde7de7378f64d34be28ab1eb50baadd,VIRGINIA OPTOMETRIC ASSOCIATION,745290.00
13afda51cf6c4b03947786bca3357f6e,True Manufacturing,744950.00
561cf5738fba41e5b262f535439ca72c,Massachusetts General Hospital,744521.00
605616c1fd3140d9a970a67d37e50acc,DMJM+HARRIS,744433.00
8ccd5386179f4ce9b66a8883039ad153,Voyager Financial Services,744354.00
a2140d342b494f0da8a78e558068bdce,Kelso & Co,744300.00
1052e26be8574a6ab130ecc2f8d01029,Community Bank & Trust,743999.50
a7a1c14622164f3fa77d89cdebda5c7d,Southern Nuclear Operating Co,743452.00
7dd2a1d7da4f49e4b927f5f47cb21745,City PAC,742760.00
269db1fe682347a1b24540b799e3bbf2,Farmers Group,742693.00
7cfdb1897ac74b68b091652964955b43,SIGNATURE PROPERTIES,742576.19
ff91451c4463439eb6ce8c99dbc3b1c9,Signature Properties,742576.19
471acbbdf37742998ab4038b81d0f4aa,Hamilton County Republican Party,742475.97
bf8dda5ff3f64f928a3bf58287392ea3,Oak Tree Racing,742133.48
75b062fac2cd4731acf4281713f4c218,WP Carey & Co,742036.00
16fc6585f2f14fa89a3db45200ed645f,ISCHEMIX,741900.00
1de81e9ddbd64cbea6307afa863f392d,DIRECTV Group,741790.00
5f1efa1fc5a14720a686b9985eafb919,TIAA-CREF,741526.00
890a2304be164732ab26cbdfc0388778,California State University,741156.00
e35535c862114b2a9d1c505a05d83272,Chrysler LLC,740928.00
e4fc37275822462fb2ab6b28fa66284d,Fayez Sarofim & Co,740753.70
9afbfedebd1547eeb5e1f1503dd78f0d,Autocam Corp,740170.00
0940042c799f414088987e988a88c6f5,National Broiler Council,739900.00
b9912784b62641a898308aaf6c543d79,Golden West Financial,739450.00
c3e54b9b0ce843978f6283679b8c3bf4,KPMG International,739231.00
10c0965bd2e04f01a4ef0feff96268fb,TACO PAC,738828.00
dabbd17029c343d0a09eb45eb56ae520,Hoechst Celanese Corp,738098.00
b64a3ff4cef2445fa1fb9d854f123e3d,SOUTH DAKOTA DEMOCRATIC PARTY,738085.27
7893dc6857844ad6a5f9f8c766a6d092,FHC Health Systems,738042.26
c6742f19c5e94bbaad365e74de599e9e,Granite Construction,737601.00
6620fc4a2f7c4cb3942be4b58678d2f5,Gray Insurance,737484.00
cb84129c5b774112b333c82a2aee23eb,Invemed Assoc,737232.00
6e1ba1342eaa47378e397e98a383240e,IDI Group Companies,737165.00
0e38a619857341fead90604497cb831e,GEORGIA REPUBLICAN PARTY,736675.22
e8e5ddbc9c73408c9dd7895fead0a84f,ACF Property Management,736516.00
5483c49fac814895ad9e760d335c1e04,"Wilentz, Goldman & Spitzer",736454.00
7659c3ddf2c840628931b6c4c971f950,World Bank Group,736154.00
3d2ca9a59c704016acdb4a50ae3d4905,Michael Stevens Interests,735675.00
665eb7e9bea54e339cbcdb9983af0f05,Ocean Spray Cranberries,735344.50
ba15537e96af4067a42779b008655c9b,CHICAGO AUTO TRADE ASSOCIATION,735274.00
1836042318d94361b9f38bf2b527eb65,Innovation Investments,735000.00
8bfc2c9078b64f9fb07013d869005e39,Blue Ridge Capital,734929.00
97c323a3dfff49db8d9ae4414f12e367,Scruggs Law Firm,734500.00
a44bd02ad3e34896955ef56b6f7afe73,Equity Group Investments,734320.00
8092d05752fc49f4a83201d53c055ecc,"Lockridge, Grindal et al",733954.90
0b0e16ab63e14ae88b616100030f2333,"Calfee, Halter & Griswold",733363.71
acffd578c49f49fcac30165514ec8824,Centerbridge Partners,732800.00
47d6ef4287754eef8cf13ac12f400275,PacifiCorp,731761.04
c5f37361a6314f2e845b5df940df5591,"Johnson, Madigan et al",731160.00
de1462eb8a3144e993662de1d7dd2c98,AG Processing,729806.00
de8dc6eb02214e21b6c9b1bad39bf574,DynCorp International,729505.00
6177e104fac9451ea023a3645f1c41e2,First Data Corp,729203.90
b8b944600ad44fa697ba0abfe89de296,Wendy's/Arby's Group,728836.00
d0fc23f096ea40d69ceeb8e8b5e0bbbd,Barney Frank for Congress Cmte,728690.00
180695b565334fb48fc3b3d14eda2677,McKinley Assoc,728540.00
39bd1bac27d64d6db66e36c8b2fb5b51,Congressman Waxman Campaign Cmte,727509.00
d1ba57adceb94cac9f395acf30124ab9,Siegel Group,727151.00
8cffabd9a33a417dab243399e7616882,HOUSE DEMOCRATIC CAUCUS,726784.28
15f26db6e77e46aeb7467682f2e00a06,HOUSE DEMOCRATIC CAUCUS,726784.28
600126537a9545d7ba1e36866f7ac02b,Howrey Llp,726674.00
493c7909ae544078b28e8e8b8b02b5e7,Dilworth Paxson LLP,726673.93
b3cb4f01d06d481b8684154dc4091c9e,Prosperity PAC,725591.82
f1e26fee0ea64a35b5fd1e896373cea7,Joseph Jingoli & Sons,725050.00
71f8d1693c764b7a8f8e3fd64bdfbc7a,Geier Group,724850.00
a3b14594f83a41199b9c129eb67d771b,Seneca Jones Timber,724756.35
48fc83fef82b44daa414bc2e59236842,AWIN MANAGEMENT,724508.87
39502407ae754960b60d2b679a5527d8,Grocery Manufacturers of America,724188.00
2c2dea2033ca4783aa91f26bb19e825d,AM General Corp,723800.00
8ff2081ab4784061b8bcb62d43b5e89e,McCombs Enterprises,723617.76
8c260a7c04c24e4187b7fa0dfcf5d384,Booz Allen Hamilton,723471.00
7dcaa79d3cbf49ed999fa4d24b34f7f2,"Bass, Berry & Sims",723421.00
4068ac69095943af8804dccec0cd5bce,Natl Assn/Small Business Investment Cos,723000.00
d24efdd2a6c24404b74c870c4cf8187d,Leadership in the New Century,722200.00
5b3a6ab128d846d5a4d766900f4c4c58,American Academy of Pediatric Dentistry,721999.00
45a4204c1867431895d9e246b56866fc,NEW YORK STATE TRIAL LAWYERS,721975.00
182228dda7624a48bff2302ac2a86ed6,Grant Thornton LLP,721467.00
339b090bdf094004995fd6e38056e327,Maloof Companies,720962.00
5c3982d5c0e44464a2dc60d2387d01bf,Valley Forge Investment,720866.00
b4142db7e3784c66898ef17146057ed7,Commonwealth of Virginia,720583.57
c33ca1d14d384072ae89236cb37f5e63,Jefferson Consulting Group,720424.00
edfc20b5e6a3403da4f0804f61a8e970,Tilles Investment,720260.92
135f21feb0494ccda3bcade8cca089fb,Miller Brewing,719902.00
93cafeb0cbaa44cd9741b509477d0e0f,Tulalip Tribes,719593.05
e0c50790545046938e43d4046ea91f5c,ASTAR Air Cargo,718742.00
e0cf7335b2cd47ef868cc646324a2400,OREGON HOME BUILDERS ASSOC,718169.66
